id,year,region,CO2,log_CO2,GDP,log_GDP,CO2_intensity,tax,tax_rate,time,pop,log_pop,hh_income,log_hh_income,energy_supply,log_energy_supply,gas_price,hh_heating_fuel_price,electricity_price,RE_elec_generation,log_RE
5,2016,Newfoundland and Labrador,9.99702805,2.302287854,"35,509",10.47754146,0.000281535,0,0,1,"529,426",13.17954868,"21,876",9.993145424,"168,700",,113.7083333,76.59166667,114.1,39672.96,10.58842513
5,2017,Newfoundland and Labrador,9.881571946,2.290671603,"32,718",10.39568066,0.000302022,0,0,1,"528,249",13.17732304,"21,893",9.99392223,"166,222",,124.2,89.34166667,114.1,36734.69,10.51147682
5,2018,Newfoundland and Labrador,9.649421774,2.266897994,"31,380",10.35392603,0.000307502,0,0,1,"525,560",13.17221964,"22,162",10.00613439,"157,614",,127.0583333,107.95,115.875,42036.28,10.64628833
5,2019,Newfoundland and Labrador,9.80195725,2.282582085,"31,880",10.36973413,0.000307464,0,0,1,"523,427",13.16815285,"22,456",10.01931312,"173,059",,122.025,102.85,116.075,43822.11,10.68789376
6,1990,Nova Scotia,16.26207186,2.788835517,"33,453",10.41789675,0.000486117,0,0,0,"910,451",13.72169536,,,,,,,53.15,,
6,1991,Nova Scotia,15.87377229,2.764668206,"32,828",10.39903709,0.000483544,0,0,0,"914,969",13.72664546,,,,,,,55.3,,
6,1992,Nova Scotia,16.5759928,2.807955432,"32,381",10.38532711,0.000511905,0,0,0,"919,451",13.73153203,,,,,58.12,36.5,56.725,,
6,1993,Nova Scotia,16.5364612,2.805567713,"32,888",10.40086313,0.000502811,0,0,0,"923,925",13.73638618,,,,,50.69166667,36.5,57.525,,
6,1994,Nova Scotia,16.18785615,2.784261341,"33,074",10.40650275,0.000489444,0,0,0,"926,871",13.73956968,,,,,51.95,33.83333333,57.7,,
6,1995,Nova Scotia,16.25704375,2.788526276,"33,021",10.40489900,0.000492324,0,0,0,"928,120",13.74091631,,,"203,353",,54.28333333,33.99166667,57.7,,
6,1996,Nova Scotia,16.35899395,2.794777835,"33,118",10.40783222,0.000493961,0,0,0,"931,327",13.74436573,,,"185,891",,54.76666667,38.475,58.11666667,,
6,1997,Nova Scotia,17.09530969,2.838804139,"34,649",10.45302414,0.000493385,0,0,0,"932,402",13.74551933,,,"196,794",,60.61666667,42.79166667,58.2,,
6,1998,Nova Scotia,17.4054194,2.856781617,"35,950",10.48988436,0.000484156,0,0,0,"931,836",13.74491211,,,"169,728",,57.09166667,36.88333333,58.2,,
6,1999,Nova Scotia,18.23463291,2.903322693,"38,132",10.54880910,0.000478198,0,0,0,"933,784",13.74700043,"19,200",9.862665558,"188,076",,60.78333333,38.85833333,58.2,,
6,2000,Nova Scotia,19.7138448,2.981321171,"38,034",10.54623578,0.000518322,0,0,0,"933,821",13.74704005,"19,702",9.888475432,"266,308",,76.05833333,56.08333333,58.2,,
6,2001,Nova Scotia,19.00137084,2.944511126,"38,540",10.55945194,0.00049303,0,0,0,"932,494",13.74561800,"20,606",9.933337575,"302,892",,72.825,54.69166667,58.2,,
6,2002,Nova Scotia,18.27544786,2.905558512,"39,912",10.59443231,0.000457894,0,0,0,"935,179",13.74849323,"21,648",9.98266835,"197,091",,73.35833333,53.30833333,58.75,,
6,2003,Nova Scotia,19.88179773,2.989804626,"40,603",10.61159723,0.000489663,0,0,0,"937,717",13.75120348,"22,252",10.01018717,"222,632",,77.95833333,61.41666667,60.4,,
6,2004,Nova Scotia,21.60572986,3.072958551,"41,163",10.62529507,0.000524882,0,0,0,"939,664",13.75327764,"22,990",10.04281462,"211,591",,87.5,68.45833333,60.4,,
6,2005,Nova Scotia,21.18664358,3.053370963,"42,101",10.64782677,0.000503234,0,0,0,"937,926",13.75142633,"23,859",10.07991678,"211,475",,97.9,83.63333333,62.95,1329.06,7.192227204
6,2006,Nova Scotia,20.02144503,2.996803951,"43,022",10.66946689,0.000465377,0,0,0,"937,882",13.75137942,"25,199",10.13455959,"196,675",,103.6583333,87.91666667,69.46666667,1354.06,7.210862766
6,2007,Nova Scotia,21.68119048,3.076445087,"44,433",10.70173772,0.000487952,0,0,0,"935,115",13.74842480,"26,264",10.17595446,"201,544",,106.8,84.01666667,70.6,1401.06,7.244984372
6,2008,Nova Scotia,19.50481571,2.970661395,"45,017",10.71479548,0.000433277,0,0,1,"935,897",13.74926071,"27,803",10.23289921,"197,629",,118.35,106.3416667,73.6,1567.66,7.357339341
6,2009,Nova Scotia,19.00048392,2.944464448,"46,117",10.73893692,0.000412006,0,0,1,"938,208",13.75172695,"28,917",10.27218494,"194,350",,96.25,74.35,80.5,1473.14,7.295151456
6,2010,Nova Scotia,18.70018398,2.928533362,"48,137",10.78180639,0.000388478,0,0,1,"942,107",13.75587414,"31,129",10.34589514,"195,408",,105.825,85.29166667,80,1772.81,7.480321137
6,2011,Nova Scotia,19.33218739,2.961771447,"48,669",10.79279756,0.000397218,0,0,1,"944,274",13.75817166,"31,556",10.35951902,"208,420",,125.6333333,106.8666667,85.3,2139.66,7.668402217
6,2012,Nova Scotia,17.60408347,2.86813089,"48,260",10.78435834,0.000364776,0,0,1,"943,635",13.75749472,"32,486",10.38856451,"194,812",,131.325,112.225,91.5,2038.5,7.619969522
6,2013,Nova Scotia,16.63104728,2.811271267,"48,723",10.79390648,0.000341339,0,0,1,"940,434",13.75409675,"33,750",10.4267357,"186,750",,130.975,114.3666667,95,2102.21,7.650744451
6,2014,Nova Scotia,14.91868644,2.702614551,"48,691",10.79324949,0.000306395,0,0,1,"938,545",13.75208608,"34,597",10.45152225,"153,701",,131.35,125.5916667,100,2131.72,7.664684445
6,2015,Nova Scotia,15.14711505,2.717810088,"49,005",10.79967761,0.000309093,0,0,1,"936,525",13.74993150,"35,366",10.47350619,"165,556",,105.6666667,99.3,101.5,2205.05,7.698505463
6,2016,Nova Scotia,13.99543586,2.638731266,"49,944",10.81865766,0.000280223,0,0,1,"942,790",13.75659884,"35,757",10.48450133,"160,243",,98.80833333,87.03333333,101.5,2172.2,7.683495758
6,2017,Nova Scotia,14.48603231,2.673184896,"50,927",10.83814851,0.000284447,0,0,1,"950,108",13.76433094,"37,078",10.52077908,"160,323",,108.375,94.49166667,103.9,2548.13,7.843115036
6,2018,Nova Scotia,15.03944905,2.710676686,"52,151",10.86189864,0.000288383,0,0,1,"958,406",13.77302677,"38,405",10.55594294,"170,972",,118.9666667,107.1666667,106.4,2318.99,7.748887025
6,2019,Nova Scotia,14.46361346,2.671636079,"52,806",10.87438010,0.000273901,0,0,1,"970,243",13.78530183,"39,214",10.5767891,"156,679",,114.05,105.725,108.9,2318.92,7.748856839
7,1990,Ontario,145.6381204,4.981124917,"393,550",12.88296340,0.000370063,0,0,0,"10,295,832",16.14724971,,,,,58.01388889,36.24166667,56.5,,
7,1991,Ontario,145.4419991,4.979777376,"389,473",12.87254982,0.000373433,0,0,0,"10,431,316",16.16032299,,,,,57.27777778,40.31388889,61.2,,
7,1992,Ontario,149.084297,5.004511898,"393,148",12.88194141,0.000379207,0,0,0,"10,572,205",16.17373895,,,,,55.64444444,38.17222222,68.6,,
7,1993,Ontario,140.8970103,4.9480292,"390,383",12.87488359,0.00036092,0,0,0,"10,690,038",16.18482284,,,,,53.97222222,38.79722222,73.6,,
7,1994,Ontario,140.7417825,4.946926882,"400,246",12.89983464,0.000351638,0,0,0,"10,819,146",16.19682790,,,,,52.86388889,38.57777778,73.6,,
7,1995,Ontario,145.1522565,4.977783236,"406,138",12.91444828,0.000357396,0,0,0,"10,950,119",16.20886088,,,"2,778,274",,54.27222222,39.19166667,72.8,,
7,1996,Ontario,153.2186776,5.031866166,"415,718",12.93776242,0.000368564,0,0,0,"11,082,903",16.22091421,,,"2,831,117",,57.45555556,41.83055556,72.2,,
7,1997,Ontario,159.7569155,5.073653382,"437,792",12.98949919,0.000364915,0,0,0,"11,227,651",16.23389013,,,"2,899,535",,58.25833333,43.36944444,72.1,,
7,1998,Ontario,164.3982402,5.102291778,"450,964",13.01914279,0.000364548,0,0,0,"11,365,901",16.24612829,,,"2,784,937",,52.32777778,39.4,72.1,,
7,1999,Ontario,172.1814701,5.148548979,"475,439",13.07199387,0.000362153,0,0,0,"11,504,759",16.25827133,"278,632",12.53764719,"2,895,451",,57.225,39.16388889,72.1,,
7,2000,Ontario,182.6935433,5.207810122,"497,109",13.11656460,0.000367512,0,0,0,"11,683,290",16.27367017,"298,146",12.60533858,"2,811,635",,70.79444444,53.98333333,72.13333333,,
7,2001,Ontario,174.8238563,5.163778932,"510,858",13.14384694,0.000342216,0,0,0,"11,897,534",16.29184171,"312,532",12.65246214,"2,795,404",,68.77222222,55.78055556,76.125,,
7,2002,Ontario,177.9831564,5.181688919,"527,143",13.17522714,0.000337637,0,0,0,"12,094,174",16.30823441,"325,479",12.69305322,"3,037,379",,68.06111111,49.275,96.75,,
7,2003,Ontario,179.9392021,5.192619028,"543,981",13.20666960,0.000330782,0,0,0,"12,245,039",16.32063143,"337,773",12.73012935,"3,042,316",,72.68333333,57.40833333,106.3666667,,
7,2004,Ontario,175.2926939,5.166457113,"563,014",13.24105977,0.000311347,0,0,0,"12,391,421",16.33251494,"352,388",12.77248812,"3,087,625",,78.9,63.25833333,101.1416667,,
7,2005,Ontario,175.9730731,5.17033099,"584,090",13.27781036,0.000301277,0,0,0,"12,528,663",16.34352962,"364,202",12.80546394,"3,040,722",,90.50833333,78.93888889,125.7416667,174174.6,12.06781352
7,2006,Ontario,168.2024421,5.125168266,"606,108",13.31481347,0.000277512,0,0,0,"12,661,878",16.35410630,"388,486",12.87001241,"2,945,566",,94.71666667,83.12222222,94.13333333,173412.6,12.06342901
7,2007,Ontario,173.0296142,5.15346276,"621,176",13.33936973,0.000278552,0,0,0,"12,764,806",16.36220241,"405,639",12.91321888,"3,005,935",,100.55,88.48333333,95.075,182119.6,12.11241889
7,2008,Ontario,164.3105613,5.101758304,"635,550",13.36224604,0.000258533,0,0,1,"12,883,583",16.37146442,"425,913",12.96199038,"2,989,867",,112.5055556,114.5583333,92.325,188787.8,12.14837891
7,2009,Ontario,141.0210353,4.948909066,"629,132",13.35209637,0.000224152,0,0,1,"12,998,345",16.38033260,"442,970",13.00125733,"2,740,471",,92.09722222,82.14722222,69.68333333,191295,12.16157202
7,2010,Ontario,149.5818524,5.007843751,"657,529",13.39624415,0.000227491,0,0,1,"13,135,778",16.39085021,"473,716",13.06836326,"2,871,794",,103.2416667,96.25,80.725,179781.25,12.09949611
7,2011,Ontario,148.32616,4.999413633,"668,085",13.41217069,0.000222017,0,0,1,"13,261,381",16.40036669,"478,348",13.07809378,"2,969,804",,125.2111111,122.4166667,77.9,192158.22,12.16607437
7,2012,Ontario,144.0392089,4.970085547,"675,667",13.42345563,0.000213181,0,0,1,"13,390,632",16.41006592,"487,705",13.09746599,"2,880,473",,127.7861111,125.7277778,79.66666667,195466.31,12.18314332
7,2013,Ontario,143.0772853,4.963384941,"677,289",13.42585334,0.00021125,0,0,1,"13,510,781",16.41899852,"505,841",13.13397767,"2,989,791",,128.8861111,127.0166667,89.81666667,208844,12.24934284
7,2014,Ontario,139.0890032,4.935114039,"694,621",13.45112165,0.000200237,0,0,1,"13,617,553",16.42687018,"520,224",13.16201477,"3,039,850",,129.6611111,133.4805556,100.0083333,204275.23,12.22722353
7,2015,Ontario,138.4184626,4.930281435,"718,984",13.48559438,0.00019252,0,0,1,"13,707,118",16.43342582,"544,618",13.20783991,"2,999,144",,108.0861111,109.675,107.3916667,201246.96,12.21228809
7,2016,Ontario,136.7504148,4.918157475,"731,442",13.50277321,0.00018696,0,0,1,"13,875,394",16.44562761,"555,767",13.22810442,"2,905,907",,101.7861111,98.78055556,115.6583333,207719.48,12.24394379
7,2017,Ontario,133.0148649,4.890460888,"757,023",13.53714892,0.000175708,0,0,1,"14,070,141",16.45956545,"580,515",13.27167092,"2,918,688",,114.1944444,115.0611111,111.2083333,212295.24,12.26573323
7,2018,Ontario,138.3383662,4.929702613,"782,776",13.57060185,0.000176728,0,0,1,"14,308,697",16.47637809,"607,173",13.31656904,"2,964,810",,128.2305556,132.225,110.4583333,210989.03,12.25956142
7,2019,Ontario,138.1089887,4.928043147,"792,527",13.58298185,0.000174264,0,0,1,"14,544,701",16.49273729,"631,084",13.35519425,"2,967,566",,120.925,132.7666667,113.6083333,211635.78,12.26262206
8,1990,Prince Edward Island,1.361234117,0.308391727,"4,138",8.32796786,0.000328959,0,0,0,"130,404",11.77839260,,,,,57.78333333,32.55,66.13333333,,
8,1991,Prince Edward Island,1.309398734,0.26956805,"4,147",8.33014046,0.000315746,0,0,0,"130,369",11.77812417,,,,,63.34166667,38.94166667,71.11666667,,
8,1992,Prince Edward Island,1.278799226,0.245921533,"4,041",8.30424747,0.000316456,0,0,0,"130,827",11.78163112,,,,,60.76666667,35.46666667,73.24166667,,
8,1993,Prince Edward Island,1.288683866,0.253621439,"4,114",8.32215107,0.000313244,0,0,0,"132,177",11.79189721,,,,,56.78333333,35.975,76.375,,
8,1994,Prince Edward Island,1.297286385,0.260274687,"4,250",8.35467426,0.000305244,0,0,0,"133,437",11.80138474,,,,,55.00833333,34.40833333,72.45,,
8,1995,Prince Edward Island,1.27863228,0.245790975,"4,378",8.38434728,0.000292059,0,0,0,"134,415",11.80868731,,,"16,004",,59.3,36.10833333,70.65,,
8,1996,Prince Edward Island,1.338161387,0.291296573,"4,556",8.42420032,0.000293714,0,0,0,"135,737",11.81847447,,,"17,149",,59.15,37.53333333,69.25,,
8,1997,Prince Edward Island,1.399196301,0.335898001,"4,509",8.41383068,0.000310312,0,0,0,"136,095",11.82110845,,,"17,763",,60.64166667,39.23333333,67.9,,
8,1998,Prince Edward Island,1.363344363,0.309940772,"4,639",8.44225410,0.000293888,0,0,0,"135,804",11.81896795,,,"18,401",,53.64166667,32.45,64.7,,
8,1999,Prince Edward Island,1.357297215,0.30549538,"4,983",8.51378740,0.000272386,0,0,0,"136,281",11.82247421,"2,655",7.884199934,"18,524",,52.93333333,32.75833333,65.6,,
8,2000,Prince Edward Island,1.483856198,0.394644238,"5,185",8.55352512,0.000286182,0,0,0,"136,470",11.82386009,"2,809",7.940583827,"18,973",,70.13333333,48.775,65.6,,
8,2001,Prince Edward Island,1.405608565,0.340470351,"5,326",8.58035577,0.000263914,0,0,0,"136,665",11.82528795,"2,922",7.980023592,"18,601",,71.91666667,51.30833333,68.6,,
8,2002,Prince Edward Island,1.397540102,0.334713621,"5,412",8.59637399,0.00025823,0,0,0,"136,880",11.82685991,"3,103",8.040124664,"24,249",,68.20833333,46.53333333,71.93333333,,
8,2003,Prince Edward Island,1.457350826,0.376620285,"5,586",8.62801875,0.000260893,0,0,0,"137,227",11.82939177,"3,159",8.058010801,"24,182",,73.98333333,53.45,78.4,,
8,2004,Prince Edward Island,1.449707635,0.371361905,"5,721",8.65189889,0.000253401,0,0,0,"137,680",11.83268743,"3,243",8.084254106,"25,836",,84.075,56.8,80.7,,
8,2005,Prince Edward Island,1.387378079,0.327415692,"6,051",8.70797883,0.000229281,0,0,0,"138,064",11.83547262,"3,438",8.142645186,"25,224",,96.36666667,73.81666667,81.79166667,40,3.688879454
8,2006,Prince Edward Island,1.351623882,0.301306745,"6,279",8.74496601,0.000215261,0,0,0,"137,867",11.83404473,"3,638",8.199189359,"24,544",,103.05,77.575,81.525,36,3.583518938
8,2007,Prince Edward Island,1.437503756,0.362908107,"6,444",8.77090474,0.000223076,0,0,0,"137,711",11.83291257,"3,782",8.238008249,"25,168",,104.2166667,79.33333333,88.125,40,3.688879454
8,2008,Prince Edward Island,1.367178584,0.312749189,"6,486",8.77740129,0.000210789,0,0,1,"138,749",11.84042182,"4,017",8.298290634,"24,005",,114.4916667,102.2833333,104.7833333,147,4.990432587
8,2009,Prince Edward Island,1.369558673,0.314488551,"6,597",8.79437028,0.000207603,0,0,1,"139,891",11.84861883,"4,246",8.353732642,"24,096",,93.33333333,71.81666667,111.2,352,5.863631176
8,2010,Prince Edward Island,1.416538238,0.348216035,"6,724",8.81343849,0.000210669,0,0,1,"141,654",11.86114274,"4,611",8.436200032,"25,101",,101.1916667,83.21666667,110.2833333,463,6.137727054
8,2011,Prince Edward Island,1.588387995,0.462719662,"6,916",8.84159285,0.000229669,0,0,1,"143,963",11.87731160,"4,632",8.440744019,"29,251",,119.25,104.95,97.61666667,493,6.200509174
8,2012,Prince Edward Island,1.498389549,0.404390897,"6,783",8.82217476,0.000220904,0,0,1,"144,530",11.88124238,"4,803",8.476996002,"24,337",,124.2666667,110.2666667,95.4,473,6.159095388
8,2013,Prince Edward Island,1.253073054,0.225598977,"6,864",8.83404564,0.000182557,0,0,1,"144,094",11.87822114,"4,892",8.495356497,"22,241",,129.4916667,110.575,97.31666667,504,6.222576268
8,2014,Prince Edward Island,1.173884723,0.160318525,"6,803",8.82511897,0.000172554,0,0,1,"144,283",11.87953193,"5,026",8.522379718,"22,864",,131.4083333,113.0166667,100.0333333,613.78,6.419636558
8,2015,Prince Edward Island,1.158244938,0.146905875,"6,797",8.82423662,0.000170405,0,0,1,"144,546",11.88135307,"5,169",8.550434525,"22,219",,105.6666667,87.13333333,103,608.69,6.411309107
8,2016,Prince Edward Island,1.164317366,0.152134963,"7,024",8.85708814,0.000165763,0,0,1,"146,969",11.89797696,"5,390",8.592300664,"22,981",,98.75833333,75.86666667,105.6666667,596.65,6.391330677
8,2017,Prince Edward Island,1.186408666,0.170930816,"7,386",8.90734160,0.000160629,0,0,1,"150,402",11.92106699,"5,701",8.648396877,"23,535",,108.775,82.14166667,107.85,606.31,6.407391406
8,2018,Prince Edward Island,1.143444192,0.134044929,"7,556",8.93009723,0.000151329,0,0,1,"153,396",11.94077809,"5,800",8.665613197,"22,736",,121.2,99.225,110.2,641.52,6.46384036
8,2019,Prince Edward Island,1.171740353,0.158490125,"7,856",8.96903285,0.000149152,0,0,1,"157,419",11.96666632,"6,132",8.72127624,"23,657",,114.8166667,97.46666667,110.6,669.87,6.507083664
9,1990,Quebec,61.58273645,4.120381579,"229,156",12.34215827,0.000268737,1,0,0,"6,996,986",15.76099004,,,,,62.61666667,37.47916667,65.5,,
9,1991,Quebec,56.79241127,4.039402712,"226,677",12.33128138,0.000250543,1,0,0,"7,067,396",15.77100265,,,,,64.27916667,39.57916667,70.13333333,,
9,1992,Quebec,58.11438648,4.062413249,"227,389",12.33441749,0.000255573,1,0,0,"7,110,010",15.77701421,,,,,60.65833333,38.44166667,73.4,,
9,1993,Quebec,59.3629076,4.08366958,"229,379",12.34313094,0.000258798,1,0,0,"7,156,537",15.78353676,,,,,58.24166667,38.09583333,75,,
9,1994,Quebec,61.78262021,4.123622099,"233,721",12.36188338,0.000264343,1,0,0,"7,192,403",15.78853589,,,,,55.94166667,38.04166667,75.93333333,,
9,1995,Quebec,61.43305558,4.117948055,"232,829",12.35805956,0.000263855,1,0,0,"7,219,219",15.79225733,,,"1,609,891",,57.49583333,36.22083333,76.93333333,,
9,1996,Quebec,62.80696645,4.140065998,"240,479",12.39038805,0.000261174,1,0,0,"7,246,897",15.79608394,,,"1,622,106",,60.60416667,38.20833333,77.76666667,,
9,1997,Quebec,63.14915347,4.145499444,"246,916",12.41680348,0.000255752,1,0,0,"7,274,611",15.79990090,,,"1,642,664",,61.62916667,38.80833333,78.8,,
9,1998,Quebec,63.91360873,4.157532308,"253,354",12.44254300,0.00025227,1,0,0,"7,295,935",15.80282790,,,"1,646,898",,55.71666667,34.92916667,80.06666667,,
9,1999,Quebec,64.05225961,4.159699307,"262,774",12.47904963,0.000243754,1,0,0,"7,323,250",15.80656478,"149,545",11.91535263,"1,681,510",,62.25,35.9,80.5,,
9,2000,Quebec,64.40917611,4.165256109,"272,726",12.51622291,0.000236168,1,0,0,"7,356,951",15.81115614,"159,031",11.97685443,"1,590,327",,74.55,50.77083333,80.5,,
9,2001,Quebec,62.72358295,4.138737501,"280,752",12.54522700,0.000223413,1,0,0,"7,396,456",15.81651152,"169,477",12.0404725,"1,612,301",,73.85,49.525,80.5,,
9,2002,Quebec,64.33509687,4.164105312,"291,779",12.58375195,0.000220493,1,0,0,"7,441,656",15.82260396,"178,897",12.0945655,"1,756,318",,71.74583333,47.56666667,80.5,,
9,2003,Quebec,69.38146756,4.239619794,"301,999",12.61817899,0.000229741,1,0,0,"7,485,753",15.82851217,"186,038",12.13370623,"1,840,972",,77.24166667,55.29166667,80.5,,
9,2004,Quebec,69.866485,4.246586064,"313,041",12.65408945,0.000223186,1,0,0,"7,535,590",15.83514769,"193,548",12.17328082,"1,853,538",,86.39583333,59.9375,83.125,,
9,2005,Quebec,66.45964164,4.196594871,"319,040",12.67307177,0.000208311,1,0,0,"7,581,476",15.84121846,"198,760",12.19985335,"1,812,895",,96.91666667,76.0875,84.75,174174.6,12.06781352
9,2006,Quebec,65.91991339,4.188440572,"327,400",12.69893794,0.000201344,1,0,0,"7,631,966",15.84785604,"209,354",12.25178188,"1,813,986",,101.5666667,78.84166667,88.375,173412.6,12.06342901
9,2007,Quebec,68.05194623,4.220271329,"340,490",12.73814104,0.000199865,1,0,0,"7,692,916",15.85581046,"219,714",12.30008198,"1,869,296",,105.3875,82.65416667,90.775,182119.6,12.11241889
9,2008,Quebec,66.17418287,4.1922904,"349,685",12.76478803,0.000189239,1,0,1,"7,761,725",15.86471516,"231,660",12.35302606,"1,814,022",,119.4458333,112.3791667,93.15,188787.8,12.14837891
9,2009,Quebec,65.16481958,4.176919746,"350,820",12.76802855,0.00018575,1,0,1,"7,843,383",15.87518080,"238,044",12.38021081,"1,776,236",,97.70416667,77.175,94.625,191295,12.16157202
9,2010,Quebec,62.79458441,4.139868834,"363,224",12.80277500,0.000172881,1,0,1,"7,929,222",15.88606548,"253,197",12.44192312,"1,705,349",,107.15,89.80833333,95.125,179781.25,12.09949611
9,2011,Quebec,65.25694207,4.178332432,"370,612",12.82291097,0.000176079,1,0,1,"8,005,090",15.89558815,"256,144",12.45349507,"1,765,296",,129.2583333,113.4958333,94.9,192158.22,12.16607437
9,2012,Quebec,63.23631716,4.146878775,"376,119",12.83766086,0.000168128,1,0,1,"8,061,101",15.90256071,"265,807",12.49052576,"1,731,588",,135.5125,118.9625,94.5,195466.31,12.18314332
9,2013,Quebec,63.24836281,4.147069243,"377,198",12.84052553,0.000167679,1,0,1,"8,110,880",15.90871693,"274,072",12.52114612,"1,793,806",,136.05,118.5458333,96.125,208844,12.24934284
9,2014,Quebec,61.32002617,4.116106481,"377,481",12.84127552,0.000162445,1,0,1,"8,150,183",15.91355094,"282,406",12.55110103,"1,796,608",,134.9833333,122.575,100,204275.23,12.22722353
9,2015,Quebec,60.74904248,4.10675132,"379,031",12.84537327,0.000160275,1,0,1,"8,175,272",15.91662455,"290,583",12.57964453,"1,770,519",,113.2666667,98.4,103.2,201246.96,12.21228809
9,2016,Quebec,60.11820173,4.096312653,"384,814",12.86051538,0.000156227,1,0,1,"8,225,950",15.92280435,"298,599",12.60685682,"1,772,111",,104.9125,83.17083333,104.425,207719.48,12.24394379
9,2017,Quebec,62.52863116,4.13562455,"400,741",12.90107061,0.000156033,1,20,1,"8,302,063",15.93201460,"312,933",12.65374439,,,115.425,95.075,105.2,212295.24,12.26573323
9,2018,Quebec,63.0185296,4.143428804,"411,720",12.92809879,0.000153062,1,30,1,"8,401,738",15.94394915,"323,589",12.68722947,,,128.7083333,116.1416667,105.625,210989.03,12.25956142
9,2019,Quebec,64.34782272,4.164303099,"421,357",12.95123573,0.000152716,1,30,1,"8,503,483",15.95598640,"339,851",12.73626257,,,122.5041667,113.525,106.4416667,211635.78,12.26262206
10,1990,Saskatchewan,27.91313589,3.329097398,"36,588",10.50747560,0.000762904,0,0,0,"1,007,727",13.82320786,,,,,56.325,34.45416667,62.6,,
10,1991,Saskatchewan,28.78587297,3.359884745,"36,407",10.50251634,0.000790669,0,0,0,"1,002,713",13.81821988,,,,,50.075,39.24166667,62.6,,
10,1992,Saskatchewan,32.20673122,3.472175475,"35,263",10.47058953,0.000913329,0,0,0,"1,003,995",13.81949760,,,,,50.50416667,36.88333333,64.43333333,,
10,1993,Saskatchewan,33.79215528,3.520228683,"35,759",10.48455726,0.000944997,0,0,0,"1,006,900",13.82238686,,,,,54.6375,36.87083333,67.5,,
10,1994,Saskatchewan,35.85721377,3.579544768,"36,570",10.50698351,0.000980509,0,0,0,"1,009,575",13.82504001,,,,,55.49166667,37.44166667,69.45,,
10,1995,Saskatchewan,36.59261978,3.599846575,"37,503",10.53217621,0.000975725,0,0,0,"1,014,187",13.82959786,,,"287,854",,57.64166667,38.9375,70.1,,
10,1996,Saskatchewan,37.75678707,3.631165249,"39,092",10.57367312,0.000965844,0,0,0,"1,018,945",13.83427834,,,"214,199",,60.04583333,40.79166667,70.1,,
10,1997,Saskatchewan,38.0439961,3.638743282,"42,470",10.65655322,0.000895785,0,0,0,"1,017,902",13.83325420,,,"204,955",,60.2875,43.42083333,70.1,,
10,1998,Saskatchewan,37.67869685,3.629094864,"41,772",10.63998154,0.000902008,0,0,0,"1,017,332",13.83269407,,,"183,754",,56.15416667,41.51666667,70.1,,
10,1999,Saskatchewan,37.79872106,3.632275268,"42,421",10.65539880,0.000891038,0,0,0,"1,014,524",13.82993009,"20,602",9.933143437,"142,425",,60.16666667,41.53333333,70.1,,
10,2000,Saskatchewan,37.70685436,3.629841891,"43,190",10.67336427,0.000873046,0,0,0,"1,007,565",13.82304709,"21,281",9.965569935,"166,888",,71.67916667,53.6375,70.1,,
10,2001,Saskatchewan,36.99317505,3.610733438,"43,677",10.68457693,0.000846972,0,0,0,"1,000,239",13.81574953,"22,276",10.01126514,"112,908",,72.23333333,55.875,70.1,,
10,2002,Saskatchewan,38.32590631,3.646126072,"44,094",10.69407900,0.000869186,0,0,0,"996,807",13.81231245,"23,111",10.04806397,"88,971",,72.825,53.2375,66.3,,
10,2003,Saskatchewan,39.24571862,3.669842359,"45,425",10.72381789,0.000863967,0,0,0,"996,386",13.81189001,"24,267",10.09687268,"-24,816",,75.95416667,57.49166667,66.3,,
10,2004,Saskatchewan,40.40750534,3.699015543,"46,026",10.73696173,0.000877928,0,0,0,"997,283",13.81278986,"25,695",10.1540517,"498,474",,82.6875,63.87083333,68.13333333,,
10,2005,Saskatchewan,40.05089406,3.690150997,"48,443",10.78814313,0.000826763,0,0,0,"993,500",13.80898934,"26,353",10.1793374,"515,806",,93.10833333,81.01666667,71.8,174174.6,12.06781352
10,2006,Saskatchewan,39.79223413,3.683671771,"50,934",10.83828596,0.000781251,0,0,0,"992,314",13.80779487,"28,110",10.24388066,"520,366",,99.725,84.0375,74.91666667,173412.6,12.06342901
10,2007,Saskatchewan,42.45810579,3.748517844,"53,945",10.89572029,0.000787063,0,0,0,"1,002,086",13.81759439,"31,219",10.34878216,"558,441",,104.6125,91.62916667,79.23333333,182119.6,12.11241889
10,2008,Saskatchewan,43.05948925,3.762582631,"58,426",10.97551628,0.000736992,0,0,1,"1,017,404",13.83276484,"35,675",10.48220544,"575,398",,117.3208333,114.3541667,79.6,188787.8,12.14837891
10,2009,Saskatchewan,44.09110018,3.786257952,"59,204",10.98874439,0.000744732,0,0,1,"1,034,819",13.84973709,"36,181",10.4962894,"573,655",,97.03333333,80.40416667,79.6,191295,12.16157202
10,2010,Saskatchewan,45.10008871,3.808884213,"63,290",11.05548262,0.000712594,0,0,1,"1,051,443",13.86567406,"40,615",10.61189274,"591,704",,101.6333333,91.8625,85.54166667,179781.25,12.09949611
10,2011,Saskatchewan,44.31653188,3.791357788,"66,192",11.10031489,0.000669515,0,0,1,"1,066,026",13.87944827,"41,256",10.62755184,"594,662",,121.1666667,107.925,88.1,192158.22,12.16607437
